"word","freq"
"agonizing",9
"ahahaha",9
"albright",9
"alexa",9
"alimony",9
"all-america",9
"all-purpose",9
"alluring",9
"alt",9
"alterations",9
"alternating",9
"alvin",9
"alzheimer’s",9
"amazement",9
"amazon's",9
"ambiance",9
"ambiguity",9
"amish",9
"amos",9
"amphitheater",9
"anarchists",9
"anarchy",9
"angus",9
"anheuser-busch",9
"anise",9
"anointing",9
"anti-semitism",9
"antoine",9
"antsy",9
"anywho",9
"apocalyptic",9
"applique",9
"appraised",9
"approves",9
"arcadia",9
"archaeologist",9
"arcs",9
"arduous",9
"armies",9
"arrivals",9
"artificially",9
"arundel",9
"assigning",9
"assurance",9
"assures",9
"astrology",9
"atcha",9
"atheism",9
"atoms",9
"attaching",9
"attends",9
"attorney’s",9
"atwood",9
"audacity",9
"augmented",9
"aura",9
"aussie",9
"authoritarian",9
"authorization",9
"automation",9
"avalon",9
"avant-garde",9
"ayers",9
"aztecs",9
"b's",9
"b*tch",9
"babbitt",9
"backroom",9
"backyards",9
"badger",9
"badminton",9
"bah",9
"bahamas",9
"baker's",9
"bakers",9
"bale",9
"ballgame",9
"balm",9
"baloney",9
"barbeque",9
"barca",9
"bard",9
"baroque",9
"barricades",9
"barrington",9
"baseless",9
"bask",9
"battier",9
"bazzill",9
"beater",9
"bedding",9
"beethoven",9
"behemoth",9
"benched",9
"benton",9
"beset",9
"best-of-seven",9
"biographical",9
"biographies",9
"biomedical",9
"bios",9
"birdies",9
"blackjack",9
"blackness",9
"blackwell",9
"blames",9
"blisters",9
"bloke",9
"blue-collar",9
"bluetooth",9
"blunts",9
"blurring",9
"blurry",9
"bobbie",9
"boiler",9
"boisterous",9
"boko",9
"bollywood",9
"bonfire",9
"bookcase",9
"booms",9
"bordering",9
"bosnia",9
"botanic",9
"bourne",9
"boutiques",9
"bowel",9
"bowen",9
"boys'",9
"bradley's",9
"bran",9
"bravely",9
"brawl",9
"breaches",9
"breather",9
"brig",9
"bringin",9
"britain’s",9
"brodeur",9
"brody",9
"brookings",9
"brother’s",9
"browne",9
"bruising",9
"btr",9
"btwn",9
"buckle",9
"bucs",9
"budapest",9
"budgetary",9
"buena",9
"buenos",9
"buff",9
"bundles",9
"buoyed",9
"burglaries",9
"burka",9
"burma",9
"burnside",9
"busters",9
"buttocks",9
"buyout",9
"cabbies",9
"cadence",9
"californian",9
"calmer",9
"camelback",9
"campers",9
"canary",9
"candidate's",9
"captivity",9
"carbonation",9
"carmona",9
"carnage",9
"caro",9
"cartagena",9
"cass",9
"casts",9
"caters",9
"cautions",9
"cavalier",9
"caverns",9
"cgi",9
"chan",9
"chang",9
"chanted",9
"character's",9
"chard",9
"charlottesville",9
"chatfield",9
"chattanooga",9
"checkbook",9
"checklist",9
"checkpoints",9
"chemo",9
"cher",9
"chests",9
"chi-town",9
"chidziva",9
"chilies",9
"chillin'",9
"chinamaringa",9
"choral",9
"chronicled",9
"chun",9
"churned",9
"chutney",9
"citi",9
"claimant",9
"clarkson",9
"cleavage",9
"clemency",9
"clemens'",9
"clergy",9
"clerks",9
"cleverly",9
"climbs",9
"clipped",9
"clothesline",9
"cms",9
"cnt",9
"coaches'",9
"cob",9
"coerced",9
"colander",9
"collaborator",9
"collusion",9
"comforted",9
"commanders",9
"comparative",9
"complacency",9
"compressed",9
"concentrating",9
"concourse",9
"condemning",9
"confesses",9
"confessing",9
"confines",9
"confiscated",9
"congressmen",9
"consoles",9
"consolidated",9
"constitutionality",9
"constructing",9
"consumerism",9
"consummate",9
"containment",9
"contemporaries",9
"converts",9
"convoluted",9
"cooke",9
"copeland",9
"copenhagen",9
"coptic",9
"cork",9
"corpus",9
"cosby",9
"costner",9
"councilor",9
"countertops",9
"couple’s",9
"courteous",9
"coventry",9
"coward",9
"cradle",9
"cram",9
"cranking",9
"crass",9
"crawled",9
"cray",9
"crazies",9
"crediting",9
"creighton",9
"criminally",9
"cromwell",9
"crossfit",9
"crossword",9
"crowdsourcing",9
"cruises",9
"crumbled",9
"crump",9
"crusade",9
"cubed",9
"cuisines",9
"culprits",9
"cumbersome",9
"cuny",9
"cupboards",9
"cupertino",9
"cursive",9
"curt",9
"customary",9
"cutting-edge",9
"cyclist",9
"cyclone",9
"cynicism",9
"d-essex",9
"daggers",9
"dainty",9
"danicos",9
"dank",9
"dark-colored",9
"darlington",9
"dart",9
"dashed",9
"db2",9
"dcwv",9
"dea",9
"dealer's",9
"dealerships",9
"deanna",9
"deathly",9
"debuting",9
"decaf",9
"deceive",9
"deceptive",9
"dedicating",9
"degradation",9
"dehydrated",9
"deity",9
"delaney",9
"delectable",9
"deliberation",9
"delicacy",9
"delightfully",9
"delinquent",9
"demolish",9
"denis",9
"denounced",9
"dependable",9
"depict",9
"depicting",9
"depicts",9
"deploy",9
"deportation",9
"derelict",9
"derivative",9
"derivatives",9
"deschutes",9
"deserted",9
"desolate",9
"despise",9
"detrimental",9
"devotional",9
"dfw",9
"dialing",9
"dialysis",9
"diamondbacks",9
"dianne",9
"didn�t",9
"diego's",9
"differing",9
"digestive",9
"digis",9
"dimensional",9
"directioners",9
"director's",9
"disapprove",9
"discard",9
"disclosing",9
"discontinued",9
"discord",9
"discus",9
"dismantle",9
"dismissive",9
"disparity",9
"disposition",9
"disproportionately",9
"disprove",9
"dives",9
"divides",9
"dj's",9
"docks",9
"dodging",9
"dogg",9
"dolce",9
"donohue",9
"door-to-door",9
"douglass",9
"down”",9
"downgrade",9
"downgraded",9
"downpour",9
"drags",9
"drains",9
"drawbacks",9
"drewniak",9
"drilled",9
"drinkin",9
"driver’s",9
"drool",9
"dueling",9
"duluth",9
"dum",9
"dumping",9
"dumps",9
"dun",9
"durban",9
"dusk",9
"dwindled",9
"dwyane",9
"����",9
"����",9
"����",9
"����",9
"����",9
"earthly",9
"eau",9
"ebanks",9
"ecuador",9
"edging",9
"edson",9
"eighties",9
"eisenhower",9
"electrifying",9
"elicit",9
"eliminates",9
"eloise",9
"em'",9
"emphatic",9
"emptied",9
"enchanting",9
"encountering",9
"endorses",9
"england's",9
"enhancement",9
"enigmatic",9
"enlarge",9
"entertainers",9
"envious",9
"epicenter",9
"equestrian",9
"equities",9
"eradicate",9
"erect",9
"estranged",9
"eternally",9
"evade",9
"evaporated",9
"everett",9
"everton",9
"everyman",9
"eviction",9
"evocative",9
"ewing",9
"excelled",9
"excruciating",9
"executions",9
"exemplary",9
"expanse",9
"explanatory",9
"explorations",9
"explosions",9
"extracting",9
"extraordinarily",9
"eye-opening",9
"eye-popping",9
"eyelashes",9
"facade",9
"facet",9
"facilitated",9
"factoring",9
"fairbanks",9
"fairfield",9
"falafel",9
"faq",9
"farmed",9
"farmington",9
"farr",9
"feats",9
"feliz",9
"fender",9
"fermentation",9
"ferns",9
"fielded",9
"fillet",9
"finesse",9
"finland",9
"fiona",9
"fireplaces",9
"fishers",9
"fives",9
"flaky",9
"flask",9
"flicked",9
"fling",9
"flourished",9
"flourishes",9
"fluctuations",9
"flux",9
"foolishness",9
"footwork",9
"forearm",9
"foresee",9
"forgave",9
"forgettable",9
"forgo",9
"forsaken",9
"forte",9
"fortress",9
"four-day",9
"four-game",9
"four-star",9
"fox's",9
"fragment",9
"franciscan",9
"franz",9
"fraternal",9
"free-throw",9
"freeholders",9
"freezes",9
"freshness",9
"frivolous",9
"fronting",9
"frugal",9
"fruition",9
"fuego",9
"functioned",9
"funerals",9
"galactic",9
"galileo",9
"galleria",9
"gambler",9
"gao",9
"gaping",9
"gator",9
"gayle",9
"gazette",9
"geeked",9
"geisha",9
"general’s",9
"generational",9
"geneva",9
"geniuses",9
"geographically",9
"geometric",9
"giants’",9
"gimmick",9
"gingrich's",9
"girlie",9
"glenwood",9
"globalization",9
"glorify",9
"goddard",9
"goethe",9
"goodreads",9
"gophers",9
"gospels",9
"goucher",9
"grander",9
"grandeur",9
"grandkids",9
"grandmothers",9
"grandview",9
"grasses",9
"gravitate",9
"grinning",9
"groomed",9
"grossman",9
"grouchy",9
"grr",9
"grudges",9
"grunt",9
"guerrero",9
"guido",9
"guillermo",9
"gump",9
"gusto",9
"habitual",9
"hadley",9
"haired",9
"halted",9
"hamilton's",9
"hammel",9
"handbags",9
"handcuffs",9
"handler",9
"hanks",9
"haram",9
"hard-working",9
"hardworking",9
"hare",9
"harp",9
"haves",9
"hawkeye",9
"hayley",9
"haynes",9
"headband",9
"headlights",9
"heaped",9
"heaping",9
"heaps",9
"heartland",9
"heat's",9
"heater",9
"heavyweights",9
"heirloom",9
"henna",9
"hepatitis",9
"hepburn",9
"hewitt",9
"hhs",9
"high-energy",9
"hilary",9
"hilly",9
"hinds",9
"hitless",9
"hive",9
"hoax",9
"hogwarts",9
"holden",9
"holiness",9
"holographic",9
"holtby",9
"homelessness",9
"hookah",9
"hooking",9
"hotspot",9
"houston’s",9
"hover",9
"htm",9
"huddle",9
"huddled",9
"humbly",9
"hungary",9
"hurrah",9
"hyperbole",9
"hypocrites",9
"i-5",9
"",9
"iam",9
"ibrahim",9
"ice-cream",9
"iconiacz",9
"ids",9
"ihop",9
"ilya",9
"imaging",9
"immerse",9
"immortality",9
"imperfections",9
"importing",9
"incarceration",9
"incarnation",9
"incarnations",9
"incomprehensible",9
"increments",9
"indefinite",9
"indicative",9
"inexplicably",9
"infect",9
"infestation",9
"inflammatory",9
"inflict",9
"informational",9
"infuse",9
"ing",9
"inhale",9
"inkling",9
"inscribed",9
"instill",9
"instilled",9
"insurer",9
"insurgent",9
"integra",9
"interferes",9
"interiors",9
"internment",9
"intervening",9
"invade",9
"inventions",9
"invests",9
"invoke",9
"ire",9
"irl",9
"irsay",9
"is…",9
"isbn",9
"island's",9
"isolate",9
"iss",9
"italians",9
"itchy",9
"izzo",9
"jacob’s",9
"jakarta",9
"jakes",9
"jalapenos",9
"jameson",9
"jane's",9
"jarring",9
"javelin",9
"jay's",9
"jeanne",9
"jeffries",9
"jeopardize",9
"jfk",9
"jimi",9
"joanna",9
"joes",9
"joliet",9
"joseph's",9
"josephine",9
"judge's",9
"jumbo",9
"jupiter",9
"jwoww",9
"kaine",9
"kasey",9
"kaufman",9
"keenly",9
"keepin",9
"kendra",9
"kensington",9
"kenyan",9
"kermit",9
"keywords",9
"khalifa",9
"khmer",9
"kickin",9
"kinder",9
"kindred",9
"kirchner",9
"kirkpatrick",9
"knack",9
"kosovo",9
"kostitsyn",9
"kotchman",9
"kraus",9
"kreider",9
"krishna",9
"ksu",9
"kwame",9
"ladybugs",9
"lagers",9
"laid-back",9
"lament",9
"landfill",9
"landry",9
"lange",9
"lars",9
"laurence",9
"lautenberg",9
"law-enforcement",9
"layering",9
"leans",9
"lecturer",9
"left-wing",9
"legalizing",9
"leggo",9
"legions",9
"leicester",9
"lengthwise",9
"lenient",9
"lessen",9
"levers",9
"liable",9
"libs",9
"licks",9
"lifeguard",9
"lifeless",9
"lifestyles",9
"likable",9
"lilac",9
"linden",9
"linens",9
"lingered",9
"lls",9
"lob",9
"looms",9
"loophole",9
"looser",9
"lotions",9
"lout",9
"love/hate",9
"lsd",9
"luxe",9
"lyndhurst",9
"machete",9
"macomb",9
"made-up",9
"madoff",9
"magistrate",9
"mahogany",9
"mails",9
"majerus",9
"maldonado",9
"malia",9
"malice",9
"malone",9
"mam",9
"man”",9
"mania",9
"mansfield",9
"manu",9
"marathons",9
"mariah",9
"marietta",9
"mariota",9
"marlene",9
"marquez",9
"marquis",9
"marx’s",9
"marys",9
"massively",9
"matt's",9
"matta",9
"maturing",9
"max's",9
"maxi",9
"mayday",9
"mayock",9
"mccarty",9
"mcclure",9
"mcguire",9
"mcgwire",9
"mckinney",9
"mcpherson",9
"me<3",9
"menopause",9
"mercantile",9
"merciful",9
"merck",9
"mermaid",9
"mesquite",9
"metallica",9
"metaphors",9
"metres",9
"michelin",9
"midwives",9
"mignon",9
"migrant",9
"milford",9
"milky",9
"miller’s",9
"milton",9
"mince",9
"minions",9
"minnesota's",9
"miserably",9
"miso",9
"missy",9
"misunderstandings",9
"mite",9
"moaning",9
"mockery",9
"moderated",9
"moderately",9
"modes",9
"mogul",9
"molalla",9
"molding",9
"molten",9
"momentarily",9
"mongolian",9
"monoxide",9
"monsoon",9
"mooney",9
"moons",9
"mos",9
"mosques",9
"motif",9
"motorsports",9
"mover",9
"movin",9
"mower",9
"mozeliak",9
"muck",9
"mulberry",9
"mulled",9
"municipality",9
"muppets",9
"musa",9
"must've",9
"mustangs",9
"mutation",9
"nada",9
"nadal",9
"najib",9
"naperville",9
"nas",9
"nationalists",9
"natl",9
"nature's",9
"necessities",9
"neglecting",9
"nestle",9
"newbie",9
"newlyweds",9
"nicknamed",9
"nicky",9
"nighttime",9
"niners",9
"nineteen",9
"nirvana",9
"nixon's",9
"no-hitter",9
"nominal",9
"nonstick",9
"noone",9
"northfield",9
"nostrils",9
"nosy",9
"nouveau",9
"nudged",9
"nuff",9
"nugget",9
"oates",9
"objectively",9
"observes",9
"occupying",9
"oceanside",9
"office's",9
"okayy",9
"okra",9
"open-air",9
"open-ended",9
"operas",9
"oprah's",9
"optimal",9
"orchestral",9
"organising",9
"orion",9
"ornate",9
"orr",9
"orthodontist",9
"oshie",9
"osweiler",9
"out”",9
"outskirts",9
"outsourced",9
"overalls",9
"overdone",9
"overgrown",9
"overtly",9
"paddy",9
"pagoda",9
"painless",9
"parachute",9
"parcels",9
"particulars",9
"paseo",9
"passable",9
"passports",9
"pastels",9
"pasting",9
"patriotism",9
"patting",9
"paulson",9
"pauses",9
"peabody",9
"peasy",9
"peddling",9
"peed",9
"peeves",9
"peg",9
"pelfrey",9
"pena",9
"pendleton",9
"penetrating",9
"pennington",9
"perfectionist",9
"pers",9
"persevere",9
"pessimistic",9
"petrol",9
"phi",9
"philanthropy",9
"philharmonic",9
"phoebe",9
"phone's",9
"physicality",9
"pick-up",9
"picturesque",9
"pigeons",9
"pinched",9
"pitted",9
"plaster",9
"playgrounds",9
"plenary",9
"ply",9
"poisoned",9
"polenta",9
"pollock",9
"polyester",9
"polymer",9
"pomona",9
"pondered",9
"ponzi",9
"pooped",9
"popper",9
"popsicle",9
"popsicles",9
"porsche",9
"portlandia",9
"pos",9
"post-traumatic",9
"potassium",9
"potluck",9
"pow",9
"ppv",9
"praising",9
"pre-sale",9
"precarious",9
"predecessors",9
"preface",9
"pregnancies",9
"prejudices",9
"prelude",9
"preparedness",9
"present-day",9
"presumptive",9
"prim",9
"printers",9
"probs",9
"procrastination",9
"profanity",9
"proficient",9
"programmed",9
"progressively",9
"pronunciation",9
"propensity",9
"prosciutto",9
"provence",9
"przybilla",9
"psst",9
"psychologists",9
"ptsd",9
"puffs",9
"pungent",9
"punishable",9
"purina",9
"purity",9
"purposefully",9
"puss",9
"puttin",9
"pyjamas",9
"queasy",9
"quell",9
"quentin",9
"quilting",9
"raccoon",9
"radiohead",9
"raged",9
"railroads",9
"rallying",9
"rambo",9
"ransom",9
"rants",9
"ray's",9
"re-examine",9
"readable",9
"readership",9
"realignment",9
"realist",9
"reassure",9
"reconnect",9
"recorder",9
"recruiter",9
"recruiters",9
"rectangle",9
"redbull",9
"redd",9
"redfern",9
"redress",9
"reeling",9
"refrigerated",9
"regent",9
"regimen",9
"regretted",9
"reins",9
"remedial",9
"reminiscing",9
"rendezvous",9
"renters",9
"reorganization",9
"repaid",9
"reprint",9
"reshape",9
"residing",9
"residue",9
"resonated",9
"respondents",9
"restricts",9
"restructure",9
"resurgence",9
"retreated",9
"retreats",9
"retrial",9
"retriever",9
"reversing",9
"rhinestones",9
"rican",9
"rickey",9
"rigged",9
"rigging",9
"rinne",9
"risked",9
"ritter",9
"ritz",9
"rivalries",9
"riverfront",9
"roadtrip",9
"roberta",9
"rockwood",9
"rollin",9
"rom",9
"roux",9
"rowan",9
"royale",9
"ruckus",9
"rushes",9
"sabah",9
"sabres",9
"sacked",9
"sacrificing",9
"saleh",9
"sanctity",9
"sarasota",9
"savers",9
"saviour",9
"sbc",9
"scala",9
"scolded",9
"scooped",9
"scots",9
"scour",9
"screeching",9
"screwdriver",9
"scrooge",9
"secluded",9
"second-largest",9
"second-most",9
"second-quarter",9
"secs",9
"seep",9
"seizing",9
"self-doubt",9
"sem",9
"semantics",9
"seminal",9
"senor",9
"sensations",9
"sensibilities",9
"separating",9
"septic",9
"sequels",9
"sequoia",9
"sewers",9
"shaded",9
"shading",9
"shakur",9
"shalom",9
"sharpe",9
"sharpen",9
"shellfish",9
"sherwood",9
"shiite",9
"shirtless",9
"shoplifting",9
"shoppe",9
"shortlist",9
"shostakovich",9
"shrug",9
"sic",9
"sid",9
"signaling",9
"simms",9
"simons",9
"sincerity",9
"sips",9
"site's",9
"sizzle",9
"ska",9
"skeet",9
"sketchy",9
"skirmish",9
"skit",9
"skulls",9
"slacks",9
"slapping",9
"slater",9
"slavic",9
"sled",9
"slender",9
"slicing",9
"smoldering",9
"snuggling",9
"soc",9
"societal",9
"solarworld",9
"solicitor",9
"solidify",9
"sorority",9
"soviets",9
"sparingly",9
"sparse",9
"speakeasy",9
"spectator",9
"spewing",9
"spines",9
"splitter",9
"spock",9
"spoonful",9
"sportsmanship",9
"spotty",9
"spout",9
"sprays",9
"spreads",9
"sprigs",9
"sprouted",9
"spruce",9
"squads",9
"squats",9
"srsly",9
"staffer",9
"staffs",9
"stalin",9
"standoff",9
"star's",9
"start-ups",9
"state-run",9
"statistic",9
"stayin",9
"stealth",9
"stencils",9
"stereotypical",9
"steve's",9
"stoke",9
"stomp",9
"storefronts",9
"storylines",9
"storyteller",9
"straightened",9
"strewn",9
"stronghold",9
"stunts",9
"styled",9
"sub-regional",9
"substandard",9
"substantive",9
"suburbia",9
"subversive",9
"sufficiently",9
"summerfest",9
"sumptuous",9
"sunsets",9
"supervising",9
"suppan",9
"supremacy",9
"sveum",9
"swanson",9
"swarmed",9
"swarovski",9
"swaying",9
"syndication",9
"systematic",9
"tabernacle",9
"tacked",9
"tagline",9
"tahini",9
"talbot",9
"talkin'",9
"tallahassee",9
"tanned",9
"tao",9
"tasteless",9
"tattered",9
"taxable",9
"taxis",9
"tbr",9
"techno",9
"ted's",9
"teh",9
"templates",9
"tenacious",9
"terminator",9
"terrance",9
"terrier",9
"tesco",9
"thad",9
"thankfulness",9
"theoretically",9
"therapies",9
"therein",9
"thermostat",9
"thought-provoking",9
"thundering",9
"tiara",9
"ticks",9
"tightened",9
"tilley",9
"tivo",9
"tna",9
"tobias",9
"tolerant",9
"tommorrow",9
"toning",9
"toothpick",9
"top-ranked",9
"topless",9
"torment",9
"torre",9
"tosh",9
"tottenville",9
"townsend",9
"toying",9
"traci",9
"transformer",9
"translating",9
"translations",9
"trays",9
"treacherous",9
"tremor",9
"trench",9
"tribunal",9
"trippin",9
"trippy",9
"tristan",9
"trojan",9
"trolls",9
"troublesome",9
"trough",9
"trucking",9
"trustworthy",9
"ttyl",9
"tudor",9
"tuesday’s",9
"tulips",9
"tupperware",9
"turbulent",9
"twang",9
"twinkle",9
"twinsburg",9
"tyrant",9
"tzu",9
"ufo",9
"unavoidable",9
"uncontrolled",9
"unconventional",9
"underscored",9
"undisputed",9
"undone",9
"unearned",9
"unease",9
"unethical",9
"unhappiness",9
"uniting",9
"unnecessarily",9
"uno",9
"unpack",9
"unplugged",9
"unprotected",9
"unsatisfactory",9
"unscathed",9
"unsettling",9
"unsung",9
"up-and-coming",9
"up…",9
"usc's",9
"usefulness",9
"vader",9
"vaginal",9
"validated",9
"valley's",9
"value-added",9
"veal",9
"veered",9
"vehemently",9
"venom",9
"vermouth",9
"versed",9
"vial",9
"vicki",9
"vidal",9
"viejo",9
"vigilant",9
"vijay",9
"vimeo",9
"vino",9
"violators",9
"vocation",9
"voters'",9
"waged",9
"wager",9
"wah",9
"waikiki",9
"wake-up",9
"waldorf",9
"wan",9
"wanda",9
"warmest",9
"warwick",9
"wealthiest",9
"weighted",9
"weirdos",9
"welch",9
"west's",9
"westchester",9
"wharf",9
"whirl",9
"whisking",9
"whitening",9
"wilbur",9
"wince",9
"windsor",9
"winehouse",9
"winnipeg",9
"wiring",9
"witchcraft",9
"woop",9
"wowed",9
"wrinkle",9
"wrists",9
"wrongfully",9
"wrongs",9
"y’all",9
"yal",9
"yeager",9
"year-end",9
"year-long",9
"yielding",9
"yoko",9
"york’s",9
"yost",9
"yves",9
"zeal",9
"zenith",9
"zinc",9
"zing",9
"zoos",9
"''i",8
"'do",8
"'it",8
"'my",8
"'til",8
"'tis",8
"'we're",8
"-noon",8
"#belieber",8
"#bucks",8
"#clippers",8
"#fitness",8
"#followback",8
"#fringe",8
"#gospursgo",8
"#happy",8
"#hawks",8
"#hungergames",8
"#marchmadness",8
"#marketing",8
"#mlb",8
"#motivation",8
"#muchlove",8
"#nascar",8
"#nhl",8
"#patriots",8
"#rangers",8
"#rt",8
"#smash",8
"#smbmad",8
"#spurs",8
"$122",8
"$155",8
"$2000",8
"$42",8
"$51",8
"$63",8
"$79",8
"$82",8
"$94",8
"&quot",8
"^-^",8
"10-0",8
"10-11",8
"10-3",8
"11%",8
"12-year-old",8
"128",8
"1300",8
"133",8
"137",8
"15-day",8
"15pm",8
"179",8
"1865",8
"1895",8
"1899",8
"1901",8
"1903",8
"1906",8
"1907",8
"1908",8
"1914",8
"1917",8
"1919",8
"1920",8
"1925",8
"1934",8
"194",8
"209",8
"2100",8
"218",8
"227",8
"233",8
"236",8
"238",8
"248",8
"26-year-old",8
"29-year-old",8
"290",8
"298",8
"3-mile",8
"304",8
"314",8
"335",8
"35-year-old",8
"39th",8
"4000",8
"45pm",8
"4sq",8
"503",8
"590",8
"6-foot-5",8
"62-year-old",8
"63%",8
"7-eleven",8
"8-8",8
"8-9",8
"8-year-old",8
"805",8
"9-5",8
"908",8
"a-list",8
"a-rod",8
"a-z",8
"†",8
"“after",8
"“before",8
"“can",8
"“hello",8
"“hey",8
"“make",8
"“maybe",8
"“me",8
"“mom",8
"“most",8
"“nothing",8
"“really",8
"“she’s",8
"“those",8
"“what’s",8
"“with",8
"“would",8
"abc's",8
"abduction",8
"accelerating",8
"accented",8
"accordion",8
"accumulate",8
"acquainted",8
"acutely",8
"adage",8
"add-on",8
"adler",8
"administer",8
"administering",8
"admirably",8
"advancements",8
"aerodynamic",8
"aerospace",8
"afforded",8
"affton",8
"agnes",8
"agnostic",8
"aioli",8
"airport's",8
"akward",8
"alerting",8
"alias",8
"alienated",8
"alonso",8
"alums",8
"amarillo",8
"amaro",8
"amends",8
"ameren",8
"amiss",8
"amplify",8
"amuse",8
"anchoring",8
"androids",8
"angelic",8
"anglo",8
"angora",8
"animosity",8
"annabelle",8
"anniversaries",8
"anomaly",8
"anthologies",8
"anti-bullying",8
"antibiotic",8
"antioch",8
"antiquated",8
"antitrust",8
"anxiously",8
"apathetic",8
"aperture",8
"appalled",8
"appetit",8
"applesauce",8
"appointee",8
"appointees",8
"appointing",8
"apprehended",8
"apricots",8
"aramis",8
"arbitrarily",8
"armando",8
"armenian",8
"artifact",8
"artsy",8
"asbestos",8
"assertions",8
"asserts",8
"assuredly",8
"asteroid",8
"astonishment",8
"astronauts",8
"at-large",8
"at-risk",8
"atholton",8
"atrium",8
"attendee",8
"atticus",8
"attrition",8
"♬",8
"auctioned",8
"austins",8
"authority’s",8
"autzen",8
"auxiliary",8
"avenger",8
"aviv",8
"awkwardness",8
"axiom",8
"aza",8
"bachman",8
"backdoor",8
"backer",8
"backpacks",8
"bainbridge",8
"bakes",8
"balboa",8
"ballin",8
"ballwin",8
"bandage",8
"barbershop",8
"barked",8
"barnes-jewish",8
"barrage",8
"barrie",8
"bartending",8
"basements",8
"basilica",8
"bastion",8
"bays",8
"bby",8
"bcuz",8
"be…",8
"bearable",8
"beasley",8
"beauchamp",8
"bedbugs",8
"beehive",8
"bef",8
"behest",8
"bel",8
"belive",8
"belted",8
"bends",8
"benevolence",8
"bengal",8
"bermuda",8
"bernardino",8
"bestowed",8
"bethesda",8
"bethlehem",8
"bib",8
"bicyclists",8
"big-name",8
"bigs",8
"biker",8
"billionaires",8
"binary",8
"biopic",8
"biotechnology",8
"bisque",8
"bitten",8
"blanche",8
"blogland",8
"blt",8
"blushing",8
"boba",8
"bobbi",8
"bolden",8
"bolognese",8
"bolstered",8
"bombings",8
"booboo",8
"book’s",8
"booklet",8
"boomerang",8
"borrower",8
"borrows",8
"borscht",8
"bottomless",8
"boundless",8
"bouta",8
"bowed",8
"brac",8
"brainstorm",8
"brainstorming",8
"branching",8
"brand-new",8
"bravado",8
"bray",8
"breached",8
"breakers",8
"brewdog",8
"brewery's",8
"briefed",8
"brimming",8
"brisbane",8
"britt",8
"broadview",8
"broiler",8
"brookfield",8
"brunner",8
"bskyb",8
"bubblegum",8
"buckley",8
"buckwheat",8
"bucky",8
"budgeting",8
"buell",8
"bumbling",8
"bundled",8
"burgerville",8
"burglar",8
"buss",8
"buzzer",8
"calabrese",8
"calamity",8
"calculating",8
"callback",8
"camille",8
"canaan",8
"cancellations",8
"candice",8
"candlelight",8
"canola",8
"capitalization",8
"capping",8
"captivated",8
"carbohydrates",8
"cardiovascular",8
"carpool",8
"cartels",8
"cashmere",8
"casing",8
"cassandra",8
"castillo",8
"castles",8
"cavernous",8
"cca",8
"cd's",8
"center’s",8
"ceo's",8
"cespedes",8
"cessna",8
"cfo",8
"chalkboard",8
"challengers",8
"championing",8
"changer",8
"channeled",8
"chapstick",8
"charade",8
"chaser",8
"chastain",8
"cheeky",8
"cheltenham",8
"cheng",8
"cheung",8
"chewed",8
"cheyenne",8
"chiang",8
"chica",8
"chick-fil-a",8
"chiefly",8
"childcare",8
"china’s",8
"chipping",8
"chongqing",8
"chopra",8
"chug",8
"chugging",8
"chula",8
"ciroc",8
"citigroup",8
"citrusy",8
"city-owned",8
"clarified",8
"cleansed",8
"clementi’s",8
"cleopatra",8
"clinging",8
"close-ups",8
"clots",8
"clover",8
"club’s",8
"co-defendant",8
"co-sponsor",8
"coaxed",8
"coeur",8
"coil",8
"coli",8
"collars",8
"colo",8
"colonoscopy",8
"colourful",8
"colson",8
"com's",8
"combos",8
"comedic",8
"comerica",8
"commits",8
"compliant",8
"complimented",8
"compulsive",8
"concentrations",8
"concierge",8
"concocted",8
"condescending",8
"conducive",8
"confer",8
"connector",8
"considerate",8
"consumers'",8
"contingency",8
"contradicted",8
"contradictions",8
"contradicts",8
"contraption",8
"controllers",8
"convent",8
"convergence",8
"conveyed",8
"cordless",8
"corkage",8
"cornstarch",8
"coronary",8
"coroner",8
"corrective",8
"corset",8
"cosgrove",8
"counterfeit",8
"counterfeiting",8
"counterterrorism",8
"courted",8
"cous",8
"cousin's",8
"cowardly",8
"cowbells",8
"craftsmanship",8
"craved",8
"creamed",8
"creamery",8
"creaminess",8
"creeped",8
"creole",8
"crested",8
"cribs",8
"criticisms",8
"croatia",8
"crotch",8
"crowding",8
"crowley",8
"crowning",8
"crummy",8
"crusader",8
"culturally",8
"cunning",8
"curators",8
"curbside",8
"curtailed",8
"cussing",8
"cuter",8
"cyberspace",8
"cypress",8
"d-middlesex",8
"dab",8
"dada",8
"daegu",8
"daffodil",8
"daisies",8
"dani",8
"dartmouth",8
"dave's",8
"davey",8
"day-",8
"daydream",8
"ddr",8
"deacon",8
"deadliest",8
"dean's",8
"decals",8
"decastro",8
"decisively",8
"defamation",8
"definitively",8
"deflect",8
"degeneration",8
"dekraai",8
"democratically",8
"deng",8
"denouncing",8
"derail",8
"despised",8
"detriment",8
"devise",8
"devouring",8
"dialed",8
"dickson",8
"dignified",8
"diligent",8
"dilution",8
"dined",8
"disagrees",8
"disdain",8
"diseased",8
"dismay",8
"dissident",8
"distortion",8
"divincenzo",8
"dizziness",8
"djing",8
"dogfish",8
"domains",8
"don�t",8
"donaldson",8
"dorms",8
"doubting",8
"downloadable",8
"dps",8
"dracula",8
