"word","freq"
"primaries in",6
"primary in",6
"prince and",6
"prince charming",6
"princeton university",6
"principles and",6
"print the",6
"printed the",6
"priority in",6
"priority list",6
"prison if",6
"prisoners to",6
"private life",6
"private school",6
"privately owned",6
"prize a",6
"prize from",6
"prize of",6
"prize to",6
"prize winner",6
"pro day",6
"pro sports",6
"pro tip",6
"probably been",6
"probably don’t",6
"probably make",6
"probably on",6
"probably right",6
"probably some",6
"probably too",6
"problem my",6
"problem when",6
"problems i",6
"problems is",6
"problems it",6
"problems they",6
"problems we",6
"procedure to",6
"procedures to",6
"process --",6
"process ”",6
"process at",6
"process it",6
"procter &",6
"produce an",6
"product line",6
"product the",6
"production the",6
"productive in",6
"professional help",6
"professionals in",6
"professionals who",6
"professor in",6
"proficient in",6
"profile i",6
"profiling and",6
"program because",6
"program they",6
"program we",6
"program you",6
"programs but",6
"programs of",6
"progress as",6
"progress but",6
"progress is",6
"progressive field",6
"project called",6
"project now",6
"project you",6
"projects i",6
"projects with",6
"promised the",6
"promised you",6
"promotion site",6
"promotions and",6
"prompted by",6
"prompted me",6
"prompting the",6
"properties that",6
"property law",6
"property or",6
"property the",6
"proposals for",6
"proposed budget",6
"propped up",6
"prosecutor said",6
"prospect park",6
"prosperity and",6
"protect her",6
"protect themselves",6
"protect us",6
"protected from",6
"protection in",6
"protective services",6
"protest and",6
"protest in",6
"protesters to",6
"protesters were",6
"prove his",6
"proved a",6
"proven that",6
"provide details",6
"provide good",6
"provide him",6
"province of",6
"proximity to",6
"psyched to",6
"psychiatric hospital",6
"pub on",6
"public comment",6
"public for",6
"public on",6
"public park",6
"public services",6
"public workers",6
"publicly funded",6
"published and",6
"published or",6
"published this",6
"publishers are",6
"puerto rican",6
"puget sound",6
"pujols is",6
"pull away",6
"pull her",6
"pulled back",6
"pulled by",6
"pulled together",6
"pulling a",6
"pulling on",6
"pump and",6
"punch him",6
"punch i",6
"punished for",6
"punk and",6
"purchase on",6
"purpose i",6
"pursue the",6
"push a",6
"pushing forward",6
"pushing myself",6
"pushing through",6
"pushing to",6
"put any",6
"put pressure",6
"puts me",6
"putting their",6
"putting this",6
"q do",6
"q why",6
"quarter at",6
"quarter it",6
"queen is",6
"question from",6
"question with",6
"quick i",6
"quick post",6
"quicker than",6
"quickly because",6
"quickly becoming",6
"quickly enough",6
"quickly so",6
"quiet one",6
"quilt for",6
"quit my",6
"quite clear",6
"quite clearly",6
"quite possibly",6
"quite so",6
"quote for",6
"quoted in",6
"r smith",6
"r too",6
"rabbits and",6
"race against",6
"race he",6
"race you",6
"raced to",6
"races but",6
"races for",6
"racial and",6
"racing and",6
"racing industry",6
"radio broadcast",6
"radio interview",6
"radiotagr com/wfuv",6
"rafael furcal",6
"rahm emanuel",6
"raid on",6
"raid that",6
"raiders of",6
"rail and",6
"rain forest",6
"rain i",6
"rain will",6
"raise in",6
"raise our",6
"raised beds",6
"raised her",6
"rally and",6
"rally for",6
"ran as",6
"ran down",6
"ran his",6
"random things",6
"rang out",6
"rank of",6
"rank the",6
"ranked no",6
"ranked second",6
"ranked the",6
"ranked third",6
"rare opportunity",6
"rare thing",6
"raspberry jam",6
"rate by",6
"rate it",6
"rates will",6
"rather go",6
"rather like",6
"rather to",6
"rating in",6
"rating on",6
"rave reviews",6
"ray of",6
"rbis in",6
"re-read the",6
"re a",6
"reach into",6
"reached my",6
"read aloud",6
"read her",6
"read here",6
"read into",6
"read or",6
"read out",6
"reader a",6
"readers that",6
"ready or",6
"ready the",6
"ready with",6
"real -",6
"real as",6
"real but",6
"real human",6
"real nice",6
"real one",6
"real problem",6
"reality but",6
"realize now",6
"realize you're",6
"realized my",6
"realized what",6
"really believe",6
"really bring",6
"really came",6
"really can’t",6
"really concerned",6
"really disappointed",6
"really doesn't",6
"really doing",6
"really gives",6
"really isn’t",6
"really let",6
"really loving",6
"really more",6
"really on",6
"really struggling",6
"really surprised",6
"really take",6
"really there",6
"really very",6
"rear of",6
"rear window",6
"reason at",6
"reason i'm",6
"reason people",6
"reason she",6
"reasonable doubt",6
"reasons but",6
"reasons we",6
"rebecca black",6
"rebellion against",6
"rec center",6
"receive 10%",6
"receive from",6
"receive your",6
"received more",6
"received their",6
"receiver with",6
"recent death",6
"recent followers",6
"recent meeting",6
"recently i've",6
"receptive to",6
"recession in",6
"recession was",6
"recipe calls",6
"recipients of",6
"recognition and",6
"recognized that",6
"recognized the",6
"recommend to",6
"record at",6
"record breaking",6
"record companies",6
"record from",6
"recorded and",6
"recording and",6
"records are",6
"records the",6
"recovery of",6
"recovery time",6
"recruiting class",6
"recruiting for",6
"red blood",6
"red cabbage",6
"red for",6
"red from",6
"red head",6
"red line",6
"red meat",6
"red riding",6
"red sauce",6
"red tape",6
"reed and",6
"reflect a",6
"reflection on",6
"reflects a",6
"reforms in",6
"reforms to",6
"refreshed and",6
"refs are",6
"regain the",6
"regarding your",6
"regardless i",6
"region with",6
"regional and",6
"register at",6
"register of",6
"register with",6
"registered voters",6
"registered with",6
"registry and",6
"regularly scheduled",6
"regulations that",6
"rehearsal dinner",6
"rehearsal for",6
"reinvestment act",6
"rejoined the",6
"related news",6
"related questions",6
"relationship in",6
"relationship status",6
"relationship was",6
"relatives of",6
"relaxation and",6
"release by",6
"release his",6
"release thursday",6
"released her",6
"released their",6
"releasing a",6
"reliability of",6
"reliable and",6
"relief for",6
"relieved to",6
"religion at",6
"religion but",6
"religion in",6
"religious or",6
"relocate to",6
"remain as",6
"remain closed",6
"remain on",6
"remain silent",6
"remains on",6
"remains that",6
"remains under",6
"remedy for",6
"remember anything",6
"remember he",6
"remember her",6
"remember him",6
"remember our",6
"remember there",6
"remember we",6
"remembered my",6
"remembering that",6
"remind the",6
"remind them",6
"reminded us",6
"reminder for",6
"reminding myself",6
"remove any",6
"remove them",6
"renew a",6
"renewal of",6
"renovation of",6
"rent for",6
"rep for",6
"rep jeff",6
"rep john",6
"rep mike",6
"rep the",6
"repair the",6
"repay the",6
"repeal of",6
"repealing the",6
"repeat with",6
"replace a",6
"replace my",6
"replica of",6
"replied i",6
"replies to",6
"report also",6
"report as",6
"report for",6
"report i",6
"report this",6
"reported stolen",6
"reporters he",6
"reporting by",6
"reporting from",6
"reporting to",6
"reports and",6
"reports for",6
"represents about",6
"republican lawmakers",6
"republican national",6
"republican on",6
"republicans say",6
"request on",6
"request the",6
"requested to",6
"require more",6
"requiring that",6
"requiring the",6
"rescue of",6
"research by",6
"research center",6
"research papers",6
"research the",6
"researching the",6
"resemble the",6
"resembles the",6
"resident in",6
"residential and",6
"residents will",6
"resistant to",6
"resisting arrest",6
"resisting the",6
"resorted to",6
"resource center",6
"resources are",6
"resources department",6
"respect my",6
"respect what",6
"respect you",6
"respects to",6
"respond when",6
"responded that",6
"responsibility on",6
"rest day",6
"rest were",6
"restaurant at",6
"restaurant or",6
"restaurants that",6
"resting on",6
"restored the",6
"restrict the",6
"restricted free",6
"results but",6
"results i",6
"results to",6
"results you",6
"resume that",6
"resume to",6
"resume tomorrow",6
"return by",6
"return calls",6
"returning it",6
"retweet and",6
"retweet me",6
"reuters -",6
"revealed a",6
"revealing the",6
"reveled in",6
"revenue growth",6
"revenue is",6
"reversal of",6
"review at",6
"revive the",6
"reward yourself",6
"rewarded by",6
"rheumatoid arthritis",6
"rice for",6
"rice vinegar",6
"richmond va",6
"rick ross",6
"rick snyder",6
"ride this",6
"riders in",6
"right all",6
"right elbow",6
"right fit",6
"right foot",6
"right one",6
"rightful place",6
"rights that",6
"rights were",6
"rim and",6
"rim of",6
"rio de",6
"riot grrrl",6
"ripe for",6
"ripping off",6
"risen from",6
"rising gas",6
"risk getting",6
"risk it",6
"risk the",6
"risk to",6
"risks that",6
"rite of",6
"river bridge",6
"river forest",6
"river or",6
"river road",6
"riverside and",6
"road win",6
"roam the",6
"rob and",6
"robert griffin",6
"robert h",6
"robert wood",6
"robin hood",6
"rock &",6
"rock that",6
"rock to",6
"rock with",6
"rocky mountain",6
"rode in",6
"rogers is",6
"role that",6
"roll it",6
"rolled around",6
"rolled my",6
"roller derby",6
"rolling down",6
"romance is",6
"romney as",6
"romney of",6
"romney the",6
"romney would",6
"ronald mcdonald",6
"rookie year",6
"room -",6
"room has",6
"room i'm",6
"room they",6
"roommate is",6
"rooms for",6
"rooms the",6
"rooms to",6
"rope and",6
"ropes course",6
"rose for",6
"rose is",6
"rose quarter",6
"ross is",6
"ross said",6
"roster of",6
"rough day",6
"round as",6
"round out",6
"round when",6
"route 66",6
"route is",6
"routine with",6
"row that",6
"royal family",6
"royal wedding",6
"rss feed",6
"rt #ff",6
"rt 1",6
"rt always",6
"rt breaking",6
"rt congratulations",6
"rt every",6
"rt everyone",6
"rt first",6
"rt follow",6
"rt he",6
"rt how's",6
"rt im",6
"rt life",6
"rt lol",6
"rt nice",6
"rt ok",6
"rt one",6
"rt q2",6
"rt remember",6
"rt see",6
"rt show",6
"rt think",6
"rt well",6
"rt where",6
"rub the",6
"ruins it",6
"rules but",6
"rules by",6
"rules governing",6
"rules would",6
"ruling out",6
"rumors and",6
"run along",6
"run wild",6
"run you",6
"run your",6
"running again",6
"running mate",6
"running my",6
"running up",6
"runs into",6
"runs of",6
"runs out",6
"runs that",6
"runs to",6
"runs with",6
"rural communities",6
"rushing to",6
"ryan's budget",6
"s 1",6
"s attorney’s",6
"s circuit",6
"s environmental",6
"s f",6
"s geological",6
"s magistrate",6
"s market",6
"s on",6
"s postal",6
"s president",6
"s trade",6
"s/o 2",6
"sacred heart",6
"sacrifice bunt",6
"sad part",6
"sad the",6
"sad thing",6
"saddled with",6
"safe as",6
"safe environment",6
"safe house",6
"safe on",6
"safer for",6
"safety in",6
"safety pin",6
"safety the",6
"said 'you",6
"said -",6
"said “they’re",6
"said anyone",6
"said brian",6
"said dennis",6
"said every",6
"said everybody",6
"said firefighters",6
"said first",6
"said greg",6
"said had",6
"said happy",6
"said have",6
"said having",6
"said he'll",6
"said i'd",6
"said investigators",6
"said jack",6
"said jason",6
"said jim",6
"said johnson",6
"said karen",6
"said laughing",6
"said let's",6
"said lt",6
"said michelle",6
"said none",6
"said obviously",6
"said officers",6
"said peter",6
"said richard",6
"said school",6
"said scott",6
"said sen",6
"said spokesman",6
"said spokeswoman",6
"said stephen",6
"said thank",6
"said things",6
"said though",6
"said tom",6
"said tonight",6
"said wow",6
"salad i",6
"salad sandwich",6
"sale price",6
"sale the",6
"sale to",6
"sales &",6
"sales rose",6
"sales will",6
"salmon with",6
"same breath",6
"same color",6
"same if",6
"same issue",6
"same it",6
"same ones",6
"same or",6
"same path",6
"same purpose",6
"same sense",6
"same sort",6
"same spot",6
"same the",6
"sample the",6
"samples from",6
"san fernando",6
"san joaquin",6
"san marcos",6
"sane person",6
"santa rosa",6
"santorum and",6
"santorum i",6
"santorum was",6
"sat behind",6
"sat up",6
"satellite radio",6
"saturday after",6
"saturday is",6
"saturday night's",6
"saturday on",6
"sauce a",6
"sauce i",6
"sauce that",6
"sausages and",6
"save his",6
"save yourself",6
"saved for",6
"saves the",6
"saving and",6
"saving lives",6
"saving up",6
"savings for",6
"savings of",6
"savior of",6
"saw as",6
"saw many",6
"saw ur",6
"saw was",6
"say after",6
"say are",6
"say exactly",6
"say im",6
"say just",6
"say oh",6
"saying hello",6
"saying its",6
"saying my",6
"saying there",6
"says “i",6
"says her",6
"says it’s",6
"says my",6
"says one",6
"says people",6
"says some",6
"says will",6
"scale but",6
"scared and",6
"scares the",6
"scattered showers",6
"scene to",6
"scenery is",6
"scenes in",6
"scenes that",6
"scenes to",6
"schedule has",6
"scheduled in",6
"scheme and",6
"scheme in",6
"scheme is",6
"scheme that",6
"scheme to",6
"school ”",6
"school about",6
"school also",6
"school basketball",6
"school diploma",6
"school funding",6
"school left",6
"school like",6
"school one",6
"school records",6
"school sucks",6
"sci fi",6
"scientists have",6
"score was",6
"scored and",6
"scores for",6
"scores in",6
"scores to",6
"scoring at",6
"scoring the",6
"scotch plains",6
"scottsdale road",6
"scrapbook paper",6
"scratch the",6
"scratches on",6
"screaming for",6
"screen as",6
"screen name",6
"screen of",6
"screen the",6
"screw the",6
"script and",6
"script in",6
"sea lions",6
"sea world",6
"search firm",6
"searches for",6
"season 8",6
"season —",6
"season begins",6
"season ended",6
"season however",6
"season not",6
"season series",6
"season than",6
"seasons as",6
"seasons before",6
"seat for",6
"seats at",6
"seats for",6
"seats to",6
"seattle tour",6
"second after",6
"second amendment",6
"second for",6
"second goal",6
"second homer",6
"second or",6
"second with",6
"secondary education",6
"seconds after",6
"section is",6
"secure in",6
"secured a",6
"security at",6
"security checkpoint",6
"security in",6
"security number",6
"see about",6
"see also",6
"see both",6
"see just",6
"see lol",6
"see many",6
"see to",6
"see today",6
"see tonight",6
"seed and",6
"seeds in",6
"seeing at",6
"seeing me",6
"seek it",6
"seek re-election",6
"seem more",6
"seemed more",6
"seemed very",6
"seems pretty",6
"seen anything",6
"seen but",6
"seen i",6
"seen more",6
"seen or",6
"seen our",6
"seen since",6
"select few",6
"select the",6
"selena gomez",6
"self control",6
"self is",6
"selfish and",6
"sell me",6
"sell some",6
"selling more",6
"selling their",6
"selling them",6
"seminar on",6
"seminary in",6
"senate candidate",6
"senate democrats",6
"senator from",6
"sending love",6
"sending my",6
"sending that",6
"sending us",6
"sends a",6
"sends you",6
"senior and",6
"senior class",6
"senior guard",6
"sense when",6
"sensitivity to",6
"sent in",6
"sent their",6
"sentence is",6
"sentence the",6
"sentiment on",6
"separation from",6
"sept 1",6
"sept 13",6
"sept 21",6
"sept 4",6
"september 2009",6
"september the",6
"september when",6
"series which",6
"serious business",6
"serious issue",6
"serious question",6
"seriously but",6
"seriously considering",6
"seriously going",6
"seriously so",6
"seriously we",6
"serve them",6
"served over",6
"service -",6
"service or",6
"service we",6
"services a",6
"services as",6
"services but",6
"services from",6
"services including",6
"sesame street",6
"session but",6
"sessions at",6
"set against",6
"set as",6
"set forth",6
"set our",6
"setting for",6
"settled a",6
"settlement of",6
"settling into",6
"seven hills",6
"seven minutes",6
"several decades",6
"several million",6
"several more",6
"several new",6
"several occasions",6
"several others",6
"several things",6
"severe thunderstorm",6
"severity of",6
"sexually assaulted",6
"sexually transmitted",6
"seymour hoffman",6
"shadows and",6
"shake and",6
"shake their",6
"shaking the",6
"shall pass",6
"shall receive",6
"shane battier",6
"shape a",6
"shaped like",6
"shaping the",6
"share about",6
"share from",6
"share his",6
"shared in",6
"shared their",6
"shares with",6
"sharia law",6
"sharing i",6
"sharing that",6
"sharp as",6
"shave my",6
"she's at",6
"she's done",6
"she's getting",6
"she's like",6
"she's very",6
"she answered",6
"she attended",6
"she becomes",6
"she created",6
"she decides",6
"she described",6
"she describes",6
"she earned",6
"she ended",6
"she graduated",6
"she hit",6
"she in",6
"she introduced",6
"she laughs",6
"she leaves",6
"she led",6
"she meant",6
"she often",6
"she once",6
"she opened",6
"she points",6
"she reached",6
"she remembered",6
"she so",6
"she stepped",6
"she studied",6
"she suffered",6
"she suggested",6
"she teaches",6
"she turns",6
"she wakes",6
"she watched",6
"she wouldn’t",6
"she’ll be",6
"she’s also",6
"she’s got",6
"she’s so",6
"she’s the",6
"shelf life",6
"shell and",6
"shell of",6
"shell out",6
"shelves in",6
"shelves of",6
"shepard and",6
"shes a",6
"shield and",6
"shift is",6
"shine in",6
"ship of",6
"ship the",6
"shipping on",6
"shirt on",6
"shit is",6
"shocked if",6
"shoes or",6
"shoes the",6
"shoot i",6
"shoot us",6
"shooting guard",6
"shooting occurred",6
"shop is",6
"shopping season",6
"shops have",6
"shops in",6
"short but",6
"short hair",6
"shot as",6
"shot dead",6
"shots he",6
"shots were",6
"shots with",6
"shots you",6
"should become",6
"should eat",6
"should end",6
"should leave",6
"should move",6
"should my",6
"should or",6
"should remain",6
"should save",6
"should show",6
"should too",6
"should tweet",6
"should watch",6
"shoulda been",6
"shouldnt have",6
"shouts out",6
"show before",6
"show it's",6
"show now",6
"show out",6
"show through",6
"showcase is",6
"showers with",6
"showing their",6
"showing us",6
"shown at",6
"shown up",6
"shows but",6
"shows coming",6
"shows he",6
"shows it",6
"shows with",6
"shred of",6
"shy and",6
"shy away",6
"side door",6
"side down",6
"side my",6
"side project",6
"side up",6
"side when",6
"side which",6
"sides with",6
"sidewalks and",6
"sight i",6
"signal of",6
"signed my",6
"signed off",6
"signed to",6
"significant in",6
"signing the",6
"signing with",6
"silent and",6
"silent on",6
"silly me",6
"silly to",6
"similar but",6
"similarities between",6
"simmer until",6
"simple act",6
"simple it",6
"simple question",6
"simple syrup",6
"simplicity and",6
"simply cannot",6
"simply do",6
"simply don't",6
"simply too",6
"sin of",6
"since 1990",6
"since 1995",6
"since 2010",6
"since childhood",6
"since i'll",6
"since i’ve",6
"since jan",6
"since monday",6
"since returning",6
"since so",6
"since these",6
"since you're",6
"singer who",6
"singing a",6
"singing in",6
"singing this",6
"single-family homes",6
"single digits",6
"singled out",6
"singles and",6
"sink and",6
"sioux falls",6
"sister of",6
"sister to",6
"sit by",6
"sit well",6
"site &",6
"site which",6
"sites i",6
"sitting behind",6
"sitting up",6
"situation like",6
"situation was",6
"situation with",6
"six hits",6
"sixth and",6
"sixth place",6
"size fits",6
"size for",6
"size to",6
"skeptical that",6
"skillet or",6
"sky blue",6
"slab of",6
"slap you",6
"slapped the",6
"slate of",6
"slave to",6
"sleep &",6
"sleep deprivation",6
"sleep it",6
"sleep or",6
"sleep to",6
"sleeping i",6
"sleepy but",6
"slick and",6
"slight increase",6
"slightly lower",6
"slog through",6
"slot machine",6
"slot machines",6
"slow as",6
"slow but",6
"small or",6
"small red",6
"small towns",6
"smart but",6
"smart for",6
"smell a",6
"smell good",6
"smell i",6
"smell is",6
"smell it",6
"smile even",6
"smith on",6
"smith was",6
"smoke weed",6
"smoking and",6
"snacking on",6
"sneak out",6
"snippets of",6
"snow i",6
"so -",6
"so ago",6
"so an",6
"so apparently",6
"so bummed",6
"so done",6
"so feel",6
"so freakin",6
"so fresh",6
"so frustrating",6
"so gay",6
"so gross",6
"so happens",6
"so irritated",6
"so later",6
"so lazy",6
"so look",6
"so nasty",6
"so next",6
"so pleased",6
"so poor",6
"so random",6
"so says",6
"so serious",6
"so someone",6
"so talented",6
"so tell",6
"so there’s",6
"so therefore",6
"so thirsty",6
"so thrilled",6
"so watch",6
"so we’ll",6
"so whether",6
"so worried",6
"so years",6
"so you'll",6
"so you’re",6
"society at",6
"society but",6
"society it",6
"society we",6
"sofa and",6
"software company",6
"software for",6
"software that",6
"solar and",6
"sold and",6
"soldier in",6
"soldiers to",6
"solicitor general",6
"solutions that",6
"some 1",6
"some aspects",6
"some beer",6
"some cake",6
"some call",6
"some chocolate",6
"some cold",6
"some common",6
"some dark",6
"some degree",6
"some democrats",6
"some different",6
"some dude",6
"some fine",6
"some flowers",6
"some followers",6
"some gorgeous",6
"some green",6
"some history",6
"some issues",6
"some items",6
"some left",6
"some lessons",6
"some local",6
"some momentum",6
"some odd",6
"some or",6
"some parts",6
"some plans",6
"some power",6
"some practice",6
"some progress",6
"some recent",6
"some residents",6
"some runs",6
"some shopping",6
"some significant",6
"some similarities",6
"some solid",6
"some special",6
"some stories",6
"some sun",6
"some super",6
"some surprises",6
"some technical",6
"some thought",6
"some trouble",6
"some video",6
"some wine",6
"some yummy",6
"somebody like",6
"somebody that",6
"somebody you",6
"somehow managed",6
"someone asks",6
"someone because",6
"someone could",6
"someone get",6
"someone hacked",6
"someone might",6
"someone must",6
"someone of",6
"someone wants",6
"something along",6
"something had",6
"something happen",6
"something happened",6
"something positive",6
"something similar",6
"something then",6
"sometime after",6
"sometimes as",6
"sometimes get",6
"sometimes if",6
"sometimes like",6
"sometimes there",6
"somewhere and",6
"somewhere i",6
"somewhere with",6
"son just",6
"song lol",6
"song lyrics",6
"song out",6
"song playing",6
"song so",6
"song together",6
"soon became",6
"soon see",6
"soon there",6
"soothe the",6
"sophisticated and",6
"sore and",6
"sore right",6
"sorry and",6
"sorry man",6
"sort through",6
"sought for",6
"soul but",6
"soul mate",6
"soul society",6
"soul that",6
"soul the",6
"sound bites",6
"sound you",6
"sounds interesting",6
"soup in",6
"soup is",6
"soup of",6
"source is",6
"sources are",6
"sources tell",6
"south africa's",6
"south africa’s",6
"south africans",6
"south east",6
"south in",6
"south lake",6
"south pacific",6
"south texas",6
"southeastern conference",6
"sox have",6
"soy milk",6
"space around",6
"spain def",6
"speak it",6
"speak publicly",6
"speaker for",6
"speaker is",6
"speaker newt",6
"speakers for",6
"speaking from",6
"special occasions",6
"specific details",6
"speculated that",6
"speech the",6
"speech today",6
"speedy recovery",6
"spelling bee",6
"spencer hawes",6
"spend hours",6
"spend our",6
"spending at",6
"spends a",6
"spends more",6
"spent seven",6
"spent several",6
"spent to",6
"spent together",6
"spice girls",6
"spike lee",6
"spill out",6
"spinal cord",6
"spinning at",6
"spirit i",6
"spirit to",6
"split into",6
"spoke for",6
"spoken like",6
"spokesman john",6
"sponge bob",6
"sponsor for",6
"sponsored a",6
"sponsoring a",6
"sport for",6
"sport of",6
"sports on",6
"sports world",6
"spot i",6
"spots are",6
"spots the",6
"spray the",6
"spread with",6
"spring 2012",6
"spring awakening",6
"spring forward",6
"spring or",6
"spring you",6
"springsteen and",6
"sprinkle of",6
"sprouts and",6
"sq ft",6
"squeaky clean",6
"squeeze the",6
"st augustine",6
"st is",6
"st joseph's",6
"st louis-area",6
"st luke's",6
"st mary",6
"st michael",6
"st paddy's",6
"stability in",6
"stacks of",6
"stadium for",6
"stadium is",6
"staff but",6
"staff said",6
"staff were",6
"staff writers",6
"staffing levels",6
"stage i",6
"stage show",6
"stage will",6
"stamp of",6
"stamping plant",6
"stamps from",6
"stan van",6
"stand back",6
"stand before",6
"stand but",6
"stand of",6
"stand tall",6
"stand trial",6
"standard practice",6
"standing next",6
"stands by",6
"stands on",6
"star player",6
"starbucks and",6
"starring role",6
"stars to",6
"start ”",6
"start against",6
"start being",6
"start his",6
"start monday",6
"start reading",6
"start running",6
"start time",6
"start watching",6
"started asking",6
"started doing",6
"started eating",6
"started from",6
"started right",6
"started showing",6
"starting job",6
"starting pitcher",6
"starts off",6
"starts on",6
"starts this",6
"stat of",6
"state's share",6
"state —",6
"state college",6
"state he",6
"state hospital",6
"state if",6
"state spending",6
"state street",6
"state tax",6
"state tournament",6
"state were",6
"state’s largest",6
"statement and",6
"statement he",6
"statement they",6
"statement today",6
"statements about",6
"statements to",6
"states --",6
"states but",6
"states it",6
"states such",6
"station i",6
"station the",6
"stationed in",6
"stats are",6
"status or",6
"statute of",6
"stay a",6
"stay as",6
"stay put",6
"stay warm",6
"stay where",6
"stayed for",6
"steady in",6
"steal and",6
"stealing a",6
"stealing my",6
"steel and",6
"steep for",6
"step 2",6
"step and",6
"step further",6
"step was",6
"stephen king",6
"stephen sweeney",6
"stepped back",6
"stepped outside",6
"stepping stone",6
"steps you",6
"stereotype of",6
"steve harvey",6
"steve martin",6
"steve smith",6
"stew and",6
"stewart and",6
"stick the",6
"sticker on",6
"stickers and",6
"sticking it",6
"still breathing",6
"still called",6
"still can’t",6
"still care",6
"still considered",6
"still couldn't",6
"still deciding",6
"still excited",6
"still gonna",6
"still hate",6
"still loved",6
"still missing",6
"still off",6
"still play",6
"still quite",6
"still remain",6
"still searching",6
"still seems",6
"still take",6
"still thinks",6
"still using",6
"still wants",6
"still was",6
"stimulus money",6
"sting of",6
"stint as",6
"stock to",6
"stocked up",6
"stocks fell",6
"stocks in",6
"stone to",6
"stop because",6
"stop complaining",6
"stop drinking",6
"stop hating",6
"stop her",6
"stop is",6
"stop that",6
"stop what",6
"stopping the",6
"store bought",6
"store they",6
"store we",6
"stores as",6
"storm and",6
"storm the",6
"story she",6
"story so",6
"story this",6
"story today",6
"story would",6
"straight day",6
"straight days",6
"straight face",6
"strain on",6
"strangers and",6
"strawberry and",6
"streak to",6
"streaming down",6
"streaming video",6
"street bridge",6
"street fair",6
"street has",6
"street he",6
"street on",6
"streets are",6
"streets with",6
"strike out",6
"strike with",6
"string band",6
"strip mall",6
"striving for",6
"striving to",6
"stroke of",6
"strong suit",6
"strong support",6
"strong the",6
"struck up",6
"struggle against",6
"struggle but",6
"struggled in",6
"struggling but",6
"struggling for",6
"student council",6
"student of",6
"students &",6
"students as",6
"students by",6
"students do",6
"students enrolled",6
"students is",6
"students or",6
"students said",6
"students this",6
"studies the",6
"studio album",6
"studio i",6
"studio today",6
"study hard",6
"study or",6
"study said",6
"stuff doesn't",6
"stuff going",6
"stuff he",6
"stuff it's",6
"stuff off",6
"stuff which",6
"stupid things",6
"style but",6
"sub-regional nation-state",6
"subject line",6
"submit submit",6
"subtle and",6
"subway for",6
"success i",6
"success or",6
"success we",6
"successful at",6
"succumbing to",6
"such i",6
"suck the",6
"suddenly a",6
"sue the",6
"suffering through",6
"sugar daddy",6
"sugar free",6
"sugar on",6
"suggestion to",6
"suggestions as",6
"suicide in",6
"summer it",6
"summer jam",6
"summer job",6
"summer olympics",6
"summer reading",6
"summer season",6
"summit is",6
"sun i",6
"sun on",6
"sun sets",6
"sunday brunch",6
"sunday funday",6
"sunday it",6
"sunday of",6
"sunday while",6
"super good",6
"super hot",6
"super mario",6
"supermarkets and",6
"supervisor in",6
"supper club",6
"supplies last",6
"supply a",6
"supply store",6
"support each",6
"support if",6
"support on",6
"supporters say",6
"supporting cast",6
"supporting her",6
"supreme court's",6
"sure -",6
"sure am",6
"sure everyone",6
"sure sure",6
"sure we're",6
"sure wish",6
"sure you'll",6
"surely not",6
"surgery he",6
"surgery tomorrow",6
"surprise the",6
"surprise when",6
"surprised i",6
"surrounding a",6
"survey in",6
"survey showed",6
"susan g",6
"suspect is",6
"suspects in",6
"suspend the",6
"suspended in",6
"swear they",6
"sweat pants",6
"sweater and",6
"sweetness of",6
"swelling and",6
"symptoms and",6
"system -",6
"system by",6
"system had",6
"system we",6
"system when",6
"t-shirts with",6
"t e",6
"t s",6
"table read",6
"table when",6
"tables in",6
"tablet computers",6
"tackle and",6
"tacos and",6
"tad bit",6
"tag along",6
"tag is",6
"tag this",6
"take-home pay",6
"take credit",6
"take longer",6
"take lots",6
"take several",6
"take these",6
"take three",6
"take too",6
"take u",6
"taken my",6
"taken some",6
"takes care",6
"takes effect",6
"takes for",6
"takes his",6
"takes up",6
"taking action",6
"taking into",6
"taking steps",6
"taking things",6
"taking to",6
"taking your",6
"talent for",6
"talent of",6
"talent show",6
"talented people",6
"talk it",6
"talk more",6
"talk so",6
"talk was",6
"talking heads",6
"talking you",6
"talks and",6
"talks between",6
"tap and",6
"tap room",6
"tapped to",6
"tar sands",6
"target is",6
"targets of",6
"task for",6
"task the",6
"task to",6
"taste as",6
"tasted like",6
"tasting the",6
"tasty treats",6
"taught him",6
"tax base",6
"tax bills",6
"tax cap",6
"tax for",6
"tax hikes",6
"tax incentives",6
"tax reform",6
"taxes by",6
"taxpayers are",6
"taylor is",6
"tea room",6
"tea to",6
"teach him",6
"teach students",6
"teacher a",6
"teacher for",6
"teacher to",6
"teachers as",6
"teachers of",6
"teachers were",6
"teaching my",6
"teaching positions",6
"team captain",6
"team if",6
"team it's",6
"team leader",6
"team lol",6
"team she",6
"team should",6
"team title",6
"team two",6
"team went",6
"teammates and",6
"teams who",6
"tear it",6
"tears streaming",6
"tech to",6
"technique for",6
"technique that",6
"technologies to",6
"technology a",6
"technology engineering",6
"teenager he",6
"teens are",6
"teeny tiny",6
"television ads",6
"television shows",6
"tell by",6
"tell i'm",6
"tell these",6
"tell this",6
"tells of",6
"temperature for",6
"temperature is",6
"tempered by",6
"temple in",6
"temporary and",6
"ten commandments",6
"tennessee and",6
"tension in",6
"term and",6
"term to",6
"term was",6
"terms for",6
"terms that",6
"terrelle pryor",6
"terrible but",6
"terry pratchett",6
"test as",6
"test drive",6
